2125.05503367 2909.32385097 5625.5537251 2762049.11877 6032.61713841 3239.11143593 2320.30633519 1857.82515228 1582.54903988 1369.37237477 1214.21046605 1087.67740112 980.233357958 886.515615431 803.353101038 728.780558521 661.511979481 600.645913364 545.497690919 495.505203658 450.17831041 409.073734954 371.78409333 337.934035602 307.179399377 279.207185894 253.735353334 230.512093482 209.314595299 189.947437383
1753.2037943 1996.06638334 2623.59019229 4772.4799766 114439.162354 5325.94612163 2778.47687324 1978.15571072 1599.24419679 1344.71991062 1176.29356088 1046.87926927 941.055233532 850.864349407 771.913634684 701.640994182 638.468119867 581.35761673 529.572177389 482.542211655 439.794280303 400.913982387 365.527935915 333.295778403 303.906953142 277.079425759 252.558910419 230.118003725 209.55505512 190.69280338
1609.50270428 1692.31038863 1895.90887494 2414.50650972 4161.04884634 52527.5626675 4718.21532998 2384.8892099 1707.30340318 1351.62506551 1150.97196301 1011.3900818 904.223038618 816.337058543 741.111864083 674.969681313 615.858001879 562.522980086 514.139204524 470.114513953 429.986283478 393.367146489 359.917550109 329.332539378 301.335713642 275.676503699 252.128775895 230.489818542 210.579330452 192.238313655
1530.25476356 1557.99684968 1634.74996306 1815.66494174 2265.86565207 3755.80564755 36586.8794328 4174.67343445 2097.83581085 1438.61423429 1154.74300482 987.526798796 872.30345819 783.969482247 711.306216096 648.804561076 593.559253151 543.936180148 498.948895046 457.949729038 420.471965059 386.148583563 354.670918419 325.768166371 299.197569009 274.739822802 252.196871906 231.390665952 212.162232572 194.370810843
1465.68049983 1472.21862073 1503.05637983 1578.895483 1749.35610389 2163.00605105 3516.74538669 33824.9413929 3873.41039527 1768.93295845 1232.95283325 990.942623913 851.375754108 756.27239241 683.533418962 623.521782351 571.631342769 525.496436825 483.81631116 445.81817946 410.998560644 378.994979948 349.521771729 322.338203102 297.232951508 274.01672453 252.518791598 232.585288751 214.078259122 196.874963478
1401.3467203 1399.28350075 1411.23158074 1446.67383993 1525.34893416 1694.53936648 2096.81374603 3417.36148669 27461.8688366 3177.58858101 1530.87913278 1063.40674269 856.242446181 739.137941829 660.301661768 600.207940104 550.512843059 507.326006005 468.700404952 433.590909354 401.388671958 371.702324738 344.25217427 318.818490186 295.216328842 273.283454458 252.874657286 233.859113676 216.119130894 199.549486907
1334.10080373 1328.81641625 1332.54162126 1350.28667097 1391.53194541 1476.03965873 1651.46714923 2064.12262315 3324.13189427 2957037.06112 2710.19049543 1329.07913489 924.37917818 746.342878141 647.282839825 581.376348992 531.360368228 489.949484742 453.809976175 421.309150781 391.590090168 364.164296215 338.723720294 315.051504994 292.979047198 272.365350209 253.087206543 235.034621862 218.108732654 202.220878802
1264.40979268 1258.45563162 1258.77484328 1268.28899665 1292.18124686 1340.30131052 1433.34636962 1621.99970992 2034.02550934 3654.75544102 26879.7568434 2278.66199908 1157.12187871 810.355125124 656.960385081 572.375864034 516.651280308 474.577220763 439.750034263 409.267399791 381.727575082 356.407518208 332.903496676 310.966761735 290.426192937 271.151315888 253.034564806 235.982847198 219.913617621 204.753124219
1193.75133625 1188.39866242 1187.6884811 1193.43869156 1208.74299666 1239.12692096 1295.19136191 1399.53889341 1594.86735538 2112.31132682 4109.68932261 10761.5502161 1898.29935236 1010.22330208 716.398804776 584.144283118 511.277150536 463.575682136 427.738842425 398.120417929 372.159168033 348.623292561 326.883361309 306.593546946 287.545789597 269.601061694 252.65638294 236.628884095 221.448149846 207.052622287
1123.67049736 1119.53426263 1119.00723853 1123.26495451 1134.26237249 1155.35524281 1192.60175882 1257.79138957 1369.05123445 1615.79667745 2214.20620343 5072.33678985 5944.36669143 1576.91578229 884.906089279 638.42143078 524.48630268 461.261329961 419.950322634 389.036791363 363.546763121 341.20018454 320.894627723 302.067067982 284.410939654 267.745490251 251.953603609 236.951604588 222.674449557 209.068482743
1055.44393973 1052.77339982 1053.02826202 1056.98070156 1065.90758377 1081.95426204 1108.8463154 1153.40335029 1224.50623526 1366.33435999 1647.55771002 2399.10856184 7478.67578657 3789.17101436 1313.68091495 778.429639259 573.202033111 475.199108539 420.060719934 383.935458517 356.958787268 334.767057773 315.323928567 297.631885361 281.177738383 265.682415711 250.983603918 236.979006424 223.598307865 210.789153292
989.990668769 988.824535343 990.116770668 994.370759615 1002.43058305 1015.70878395 1036.60823194 1069.35766981 1118.70184616 1209.95223667 1370.73070249 1711.60774466 2721.02736006 19244.9850436 2630.63042844 1102.14835348 688.371741123 518.262473729 434.091821972 385.851893856 354.029972628 330.260692351 310.73897436 293.648535129 278.083291607 263.570973156 249.853405282 236.781387665 224.262876299 212.236865145
927.888890671 928.146686092 930.536339611 935.373655578 943.211085924 954.988200745 972.298255913 997.886158987 1034.4009069 1097.86477486 1200.84355607 1392.40103271 1820.15693037 3306.40226074 20513.3756738 1936.38552284 933.705537082 612.467357278 471.704062783 399.488573791 357.208281629 329.035576488 307.934931509 290.610344157 275.448774375 261.628432827 248.713877166 236.464720644 224.742085155 213.461516654
869.435164126 870.973644523 874.411649893 879.929384454 887.874309319 898.865023181 913.968728327 935.016826805 963.490857924 1010.29230356 1081.44182138 1202.61918045 1435.22810382 1994.92929048 4530.88962047 5932.92029895 1488.79207556 799.834294673 548.613907383 432.064156101 370.12868854 333.037209935 308.013951972 289.178115612 273.692537146 260.132932074 247.757569179 236.166303569 225.135486489 214.535406743
814.713886138 817.36208031 821.742225613 827.933901183 836.135722376 846.739749805 860.454926022 878.517552481 901.708799852 937.866671231 989.81324882 1072.5348822 1216.48995401 1505.30348867 2278.25181433 8211.3836965 3256.95417919 1184.43580659 693.155830431 494.927000105 398.207399174 345.071411491 312.514084045 290.241707387 273.358535617 259.435412216 247.222387082 236.05430695 225.565784512 215.549854017
763.661493833 767.241916603 772.432159439 779.235725293 787.74047591 798.173635903 810.990948151 827.023312088 846.606424526 875.628686924 915.209027602 974.794967838 1071.28819729 1244.30871107 1612.56349171 2764.09476513 178352.401428 2158.648489 968.875793147 607.710105659 449.780788077 369.246355853 323.614992151 295.02138789 275.166770359 259.984405127 247.403217852 236.332532289 226.179961582 216.614391102
716.119077572 720.459913507 726.320850331 733.647171382 742.44285062 752.812343053 765.027154114 779.632018204 796.66594793 820.714957695 851.93031462 896.620442722 964.914859902 1078.05911381 1288.85655184 1774.03927504 3709.5429097 7849.19062264 1572.9702873 811.237708014 538.865905514 411.815247552 344.482630905 305.232209802 280.096333283 262.368902369 248.674189979 237.251820871 227.15482185 217.859053545
