5.04873736624e-06 4.90836589682e-06 5.2125457651e-06 0.0 5.57891278397e-06 5.03370275823e-06 5.00779259183e-06 5.14523213633e-06 5.09206689835e-06 4.84982762694e-06 4.75405811523e-06 4.35410406055e-06 4.17900509827e-06 3.67105114027e-06 3.29370107474e-06 3.0243095389e-06 2.71917894793e-06 2.39213882713e-06 2.22211737298e-06 2.01406127239e-06 1.81564246444e-06 1.74778064815e-06 1.6455346398e-06 1.55375998498e-06 1.4094890694e-06 1.24777194589e-06 1.26793587595e-06 1.19332270938e-06 1.10635244678e-06 1.1121726646e-06
5.10244252442e-06 5.00676729052e-06 5.03646940273e-06 5.30563734119e-06 3.24935149439e-06 4.98105576512e-06 5.20878181076e-06 5.14500726503e-06 5.09152800301e-06 5.04778945683e-06 5.06089941214e-06 4.7201829456e-06 4.29121302411e-06 3.90608580887e-06 3.39325864946e-06 3.13172546188e-06 2.76785363253e-06 2.57127217537e-06 2.33820551154e-06 2.02074127082e-06 1.79636379028e-06 1.70471961673e-06 1.67826337849e-06 1.46449057583e-06 1.43431373562e-06 1.37670687578e-06 1.24217025457e-06 1.25842842506e-06 1.11441731825e-06 1.10390109095e-06
4.86892172089e-06 5.11608315084e-06 5.01535400312e-06 5.0489784876e-06 4.95181518638e-06 5.97646012211e-06 5.1049139038e-06 5.07409862975e-06 5.04476375387e-06 5.10122237307e-06 5.10468224573e-06 4.72691430561e-06 4.41254114753e-06 4.21720716705e-06 3.70047061045e-06 3.28470268586e-06 2.83823700013e-06 2.4205449175e-06 2.26258231941e-06 2.04503115513e-06 1.93957212508e-06 1.8274245112e-06 1.71079926202e-06 1.55219958139e-06 1.47996146572e-06 1.2870402885e-06 1.29619470098e-06 1.24067683755e-06 1.17863809775e-06 1.10555682519e-06
5.01749107529e-06 5.03304220202e-06 4.89537549676e-06 4.93230374242e-06 5.10241093121e-06 5.29108349993e-06 4.70009898993e-06 5.10492497963e-06 5.04910949169e-06 5.22835657545e-06 4.91551589493e-06 5.00158424616e-06 4.46981149694e-06 4.39210480576e-06 3.69903223149e-06 3.39437930992e-06 2.95405690886e-06 2.59852671149e-06 2.42736556623e-06 2.05729903403e-06 2.03683665521e-06 1.79705022726e-06 1.65525351131e-06 1.60884258403e-06 1.52668791464e-06 1.39856707066e-06 1.29413816574e-06 1.24128416717e-06 1.16209816787e-06 1.15065276768e-06
4.88084324354e-06 4.77280984682e-06 4.79379096397e-06 4.99352204082e-06 4.97599777687e-06 5.39697189784e-06 4.99743066022e-06 5.28309418218e-06 5.41205584508e-06 5.03195399027e-06 5.19371741276e-06 4.99409049419e-06 4.96083997124e-06 4.40590445034e-06 4.22051391868e-06 3.77335209724e-06 3.19711189506e-06 2.84633140368e-06 2.44893177249e-06 2.38709104571e-06 1.96832147117e-06 1.83619403058e-06 1.73481712687e-06 1.55442826801e-06 1.50776588452e-06 1.40368121882e-06 1.27580171527e-06 1.24813115541e-06 1.14831724979e-06 1.1641129673e-06
4.63956359469e-06 4.66539593308e-06 4.75258630882e-06 4.84572172916e-06 4.90034812969e-06 5.02426661315e-06 5.06846683167e-06 5.43167892239e-06 4.36849614957e-06 5.16668716846e-06 5.0984616703e-06 4.89841965138e-06 4.85932414326e-06 4.87048040254e-06 4.39730033169e-06 3.98759986082e-06 3.56221977778e-06 2.83670328219e-06 2.69969113771e-06 2.3450418346e-06 2.20843969918e-06 1.96016237609e-06 1.71636701051e-06 1.65050073114e-06 1.58332135894e-06 1.46147351449e-06 1.36330873065e-06 1.3493793387e-06 1.2201278721e-06 1.18739497892e-06
4.46185591614e-06 4.50385161698e-06 4.53853083603e-06 4.8558843775e-06 4.76341887527e-06 4.84894342864e-06 4.96640854157e-06 5.04783778454e-06 5.06845450567e-06 0.0 5.30409685828e-06 5.12078771229e-06 4.93634124071e-06 4.92753456732e-06 4.42835441531e-06 4.1332078649e-06 3.77447997866e-06 3.27655683791e-06 2.81649993069e-06 2.47480505415e-06 2.24596927065e-06 1.99221438993e-06 1.86299143117e-06 1.75087209546e-06 1.61619318437e-06 1.50860980984e-06 1.38252386067e-06 1.34866743448e-06 1.24589032875e-06 1.08073339505e-06
4.17183825115e-06 4.33983128669e-06 4.34361727582e-06 4.50187131726e-06 4.55250017012e-06 4.85694315391e-06 4.76620247956e-06 5.0002633276e-06 4.97152713516e-06 4.55997385652e-06 5.69754584852e-06 4.89387731981e-06 5.24496378112e-06 5.09745190739e-06 4.72198521027e-06 4.64015518006e-06 3.9523834063e-06 3.51682421612e-06 3.07166337868e-06 2.66532201763e-06 2.48484355942e-06 2.11457741538e-06 1.97127569076e-06 1.79709118374e-06 1.63014761046e-06 1.49666481154e-06 1.42642642294e-06 1.34751517802e-06 1.2771081116e-06 1.27963956286e-06
3.82353755028e-06 4.02020278772e-06 4.2663522208e-06 4.51970460722e-06 4.57078120628e-06 4.60430258572e-06 4.92338623886e-06 4.89693121515e-06 5.10771760316e-06 5.14958859156e-06 5.16413022386e-06 5.46384373383e-06 5.12213654677e-06 5.08983847826e-06 5.02086527821e-06 4.66891579284e-06 4.2648622484e-06 3.74945325374e-06 3.24550079442e-06 2.92414189618e-06 2.57788228502e-06 2.31261827813e-06 2.0853400206e-06 1.76209819153e-06 1.6725802552e-06 1.51315775699e-06 1.46049935842e-06 1.3647918971e-06 1.29669980552e-06 1.27873615369e-06
3.67798454949e-06 3.69034444701e-06 3.74289841759e-06 4.18324874022e-06 4.13736213725e-06 4.32737811544e-06 4.5665485009e-06 4.82799512498e-06 4.80981375483e-06 4.8699262338e-06 5.13807102303e-06 5.19454138232e-06 4.89975895142e-06 5.16982977676e-06 5.2211241807e-06 4.69768663166e-06 4.70739127316e-06 4.08191613522e-06 3.58662692706e-06 2.97095857264e-06 2.69729650888e-06 2.44472454696e-06 2.17569728177e-06 1.99062589869e-06 1.73165973187e-06 1.66837934759e-06 1.54667090724e-06 1.47482128697e-06 1.33181681278e-06 1.24153181948e-06
