2.76222800386e-05 2.80318965743e-05 2.79320294277e-05 0.0 2.80361543867e-05 2.83345417708e-05 2.81705850578e-05 2.81824850354e-05 2.76396910675e-05 2.71155439721e-05 2.6744929702e-05 2.63258633655e-05 2.5779188759e-05 2.48606849361e-05 2.44093594492e-05 2.40767555624e-05 2.36673327555e-05 2.3301949176e-05 2.30491021581e-05 2.27834700228e-05 2.25649496231e-05 2.23900847137e-05 2.22118859803e-05 2.20792219504e-05 2.20262653811e-05 2.18145861997e-05 2.17966176835e-05 2.17024174037e-05 2.16337895144e-05 2.15802445774e-05
2.76320406114e-05 2.76849720125e-05 2.73897211856e-05 2.84140095652e-05 2.39862675321e-05 2.70846036001e-05 2.82838953464e-05 2.76598711809e-05 2.80144382433e-05 2.74514646669e-05 2.7349364194e-05 2.66962652797e-05 2.59602956563e-05 2.52476995359e-05 2.45705766579e-05 2.42723020616e-05 2.36857040783e-05 2.35422845636e-05 2.31185315054e-05 2.28330989042e-05 2.25045151911e-05 2.23375221845e-05 2.22446242416e-05 2.210374398e-05 2.20719299654e-05 2.19231661204e-05 2.17718643805e-05 2.17420586562e-05 2.16258614531e-05 2.15932266178e-05
2.70862092782e-05 2.745917035e-05 2.77023501134e-05 2.79334456024e-05 2.81771920687e-05 2.82622715601e-05 2.80038636401e-05 2.76401479813e-05 2.78055005449e-05 2.77592023165e-05 2.74982734691e-05 2.67932577435e-05 2.617120402e-05 2.57064536538e-05 2.49314451452e-05 2.4330778804e-05 2.39002460282e-05 2.33811854765e-05 2.30874656303e-05 2.28936052637e-05 2.27098368638e-05 2.25185772488e-05 2.23332419393e-05 2.21592459466e-05 2.20897273002e-05 2.1897627149e-05 2.17629176159e-05 2.17611583767e-05 2.16726656661e-05 2.15808509216e-05
2.70520314297e-05 2.69808822794e-05 2.76765751365e-05 2.76256171247e-05 2.79516300336e-05 2.82067852639e-05 2.81662500494e-05 2.90499983558e-05 2.78267081029e-05 2.79382016461e-05 2.76935501175e-05 2.72944325205e-05 2.65934527651e-05 2.59113390562e-05 2.49725532742e-05 2.46760080553e-05 2.39376273242e-05 2.3427353242e-05 2.33867153899e-05 2.28539988757e-05 2.27114267962e-05 2.2471728649e-05 2.24320757035e-05 2.21670493933e-05 2.2073053334e-05 2.19535114889e-05 2.1811040753e-05 2.17675460577e-05 2.16981566283e-05 2.15950305702e-05
2.66387113102e-05 2.6842821617e-05 2.70670161847e-05 2.68956830826e-05 2.76178840648e-05 2.79701981166e-05 2.7850357975e-05 2.7318351552e-05 2.81331740399e-05 2.77572740908e-05 2.75699666824e-05 2.74852473949e-05 2.69912085037e-05 2.63149808117e-05 2.55479208366e-05 2.50336166652e-05 2.42654957223e-05 2.38184397075e-05 2.33570058497e-05 2.32495194841e-05 2.26995822993e-05 2.2550632322e-05 2.23941361137e-05 2.21982388647e-05 2.21369330716e-05 2.19992050628e-05 2.1860566096e-05 2.17492137778e-05 2.16740283369e-05 2.1680181023e-05
2.61251362384e-05 2.63234741631e-05 2.67012869852e-05 2.70806458602e-05 2.71774848426e-05 2.73284308857e-05 2.75695287174e-05 2.83420489219e-05 2.84615502359e-05 2.82975893284e-05 2.79006674874e-05 2.76341784162e-05 2.72122534969e-05 2.68967354472e-05 2.60443467887e-05 2.53895032428e-05 2.46789285668e-05 2.39402228678e-05 2.37173462754e-05 2.3220769919e-05 2.31056869738e-05 2.27352146751e-05 2.24801264093e-05 2.23762735802e-05 2.22086154392e-05 2.20728104672e-05 2.19067709045e-05 2.17881199094e-05 2.16765610069e-05 2.17001166747e-05
2.57608678822e-05 2.60569723694e-05 2.63116855738e-05 2.65236212898e-05 2.67445960843e-05 2.72399822995e-05 2.70128155752e-05 2.79950440746e-05 2.80400943551e-05 0.0 2.79915907635e-05 2.77814189899e-05 2.77189074053e-05 2.69409335208e-05 2.6443413458e-05 2.56135888243e-05 2.50147297939e-05 2.44442346467e-05 2.38887586231e-05 2.34248559712e-05 2.30267317077e-05 2.27207390849e-05 2.25902118262e-05 2.23715033526e-05 2.21829921598e-05 2.21232807956e-05 2.19491214014e-05 2.19025675438e-05 2.17209384614e-05 2.16462473513e-05
2.53564027791e-05 2.55729311094e-05 2.57908525831e-05 2.6085959293e-05 2.63141380869e-05 2.69056292264e-05 2.68943687842e-05 2.76835105184e-05 2.76605527669e-05 2.79335269172e-05 2.87274588599e-05 2.77870636194e-05 2.7756676094e-05 2.73110997948e-05 2.68329054649e-05 2.64188256703e-05 2.54777818523e-05 2.48027860409e-05 2.40826159349e-05 2.33929238462e-05 2.33040283722e-05 2.28437537505e-05 2.27004871212e-05 2.24991685822e-05 2.22488248504e-05 2.2070061194e-05 2.20268180097e-05 2.19934262475e-05 2.18335516596e-05 2.17454517008e-05
2.47894186839e-05 2.52234274324e-05 2.54213077306e-05 2.56964525064e-05 2.59450815238e-05 2.62544915949e-05 2.69250768302e-05 2.70889080219e-05 2.74878768133e-05 2.79535010165e-05 2.81611453495e-05 2.84602409138e-05 2.80987097252e-05 2.78304791282e-05 2.72264208944e-05 2.63608746383e-05 2.5887566726e-05 2.51306239501e-05 2.43839590532e-05 2.39125482138e-05 2.34461568089e-05 2.31807803692e-05 2.28437645803e-05 2.25306021285e-05 2.2343738184e-05 2.21746778438e-05 2.20882512334e-05 2.1916404806e-05 2.17953540644e-05 2.18306835644e-05
2.45116581357e-05 2.47421607387e-05 2.48232640448e-05 2.52909093134e-05 2.54277737223e-05 2.56529899509e-05 2.62173474953e-05 2.66701908243e-05 2.72158962445e-05 2.73458371443e-05 2.75827179948e-05 2.79619691477e-05 2.75174182839e-05 2.80751149711e-05 2.75493680139e-05 2.6867491187e-05 2.63142520241e-05 2.54432764458e-05 2.48478366298e-05 2.41514371603e-05 2.37632166658e-05 2.32886814579e-05 2.29949148515e-05 2.27854366337e-05 2.23991275714e-05 2.23368886671e-05 2.21534412618e-05 2.20272806834e-05 2.19039698223e-05 2.18230884854e-05
